track_id,culture,audio_path,factor_energy,factor_brightness,factor_texture,factor_dynamics,factor_percussiveness,rms,zcr,centroid_hz,flatness,flux
bilal63_turkish_music_emotion_dataset_00000103,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000103.mp3,mid,bright,noisy,stable,percussive,0.1082809716463089,0.18200114369392395,2260.5966796875,0.5351648926734924,0.05719956383109093
bilal63_turkish_music_emotion_dataset_00000104,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000104.mp3,high,mid,noisy,mixed,smooth,0.1936570554971695,0.08067550510168076,1353.024658203125,0.329183965921402,0.06725306063890457
bilal63_turkish_music_emotion_dataset_00000105,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000105.mp3,mid,bright,noisy,stable,percussive,0.08789780735969543,0.15560097992420197,2019.5284423828125,0.47986310720443726,0.05765673890709877
bilal63_turkish_music_emotion_dataset_00000106,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000106.mp3,low,bright,noisy,stable,percussive,0.07696127146482468,0.23715773224830627,2253.904296875,0.45811909437179565,0.05390471965074539
bilal63_turkish_music_emotion_dataset_00000107,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000107.mp3,high,bright,noisy,mixed,mixed,0.20270808041095734,0.10772567242383957,1720.547119140625,0.41435426473617554,0.07080080360174179
bilal63_turkish_music_emotion_dataset_00000108,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000108.mp3,low,bright,noisy,mixed,mixed,0.058373309671878815,0.12582579255104065,1863.11328125,0.4354562759399414,0.06390491873025894
bilal63_turkish_music_emotion_dataset_00000109,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000109.mp3,low,bright,noisy,mixed,mixed,0.07404834032058716,0.11733198165893555,1732.492919921875,0.42588379979133606,0.06676613539457321
bilal63_turkish_music_emotion_dataset_00000110,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000110.mp3,high,mid,noisy,dynamic,mixed,0.19214411079883575,0.09060681611299515,1554.326171875,0.38469991087913513,0.07310261577367783
bilal63_turkish_music_emotion_dataset_00000111,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000111.mp3,mid,bright,noisy,mixed,percussive,0.115075021982193,0.17590734362602234,2282.178466796875,0.5196359753608704,0.05847731605172157
bilal63_turkish_music_emotion_dataset_00000112,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000112.mp3,mid,bright,noisy,dynamic,percussive,0.11023049056529999,0.1378633677959442,1848.7855224609375,0.41446155309677124,0.0764167383313179
bilal63_turkish_music_emotion_dataset_00000113,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000113.mp3,mid,mid,noisy,mixed,percussive,0.10593748092651367,0.13415709137916565,1620.6728515625,0.3156440258026123,0.05925777181982994
bilal63_turkish_music_emotion_dataset_00000114,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000114.mp3,high,mid,noisy,dynamic,mixed,0.18346460163593292,0.10253813862800598,1676.90380859375,0.4214516282081604,0.07186366617679596
bilal63_turkish_music_emotion_dataset_00000115,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000115.mp3,high,mid,noisy,mixed,mixed,0.15828321874141693,0.09093806892633438,1634.6036376953125,0.38020652532577515,0.05825147405266762
bilal63_turkish_music_emotion_dataset_00000116,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000116.mp3,mid,mid,noisy,mixed,smooth,0.13663867115974426,0.08256301283836365,1495.462890625,0.35883140563964844,0.06866730004549026
bilal63_turkish_music_emotion_dataset_00000117,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000117.mp3,high,mid,noisy,dynamic,mixed,0.2989567518234253,0.10137563198804855,1499.047607421875,0.34728583693504333,0.07624537497758865
bilal63_turkish_music_emotion_dataset_00000118,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000118.mp3,mid,bright,noisy,mixed,percussive,0.10653737187385559,0.1440446525812149,2015.8626708984375,0.4890765845775604,0.0668754130601883
bilal63_turkish_music_emotion_dataset_00000119,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000119.mp3,mid,bright,tonal,mixed,percussive,0.10352112352848053,0.2425765097141266,1897.7928466796875,0.13039664924144745,0.0583706796169281
bilal63_turkish_music_emotion_dataset_00000120,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000120.mp3,low,bright,noisy,stable,percussive,0.061006903648376465,0.18020737171173096,2078.04833984375,0.444674015045166,0.053266946226358414
bilal63_turkish_music_emotion_dataset_00000121,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000121.mp3,mid,bright,noisy,stable,percussive,0.07882235944271088,0.28902679681777954,2641.218017578125,0.5035068392753601,0.05161958187818527
bilal63_turkish_music_emotion_dataset_00000122,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000122.mp3,high,bright,noisy,stable,percussive,0.17325133085250854,0.3013206422328949,2617.639892578125,0.544650137424469,0.053660210222005844
bilal63_turkish_music_emotion_dataset_00000123,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000123.mp3,high,bright,noisy,mixed,percussive,0.29503217339515686,0.15245094895362854,1907.310546875,0.46605533361434937,0.05984192714095116
bilal63_turkish_music_emotion_dataset_00000124,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000124.mp3,mid,mid,noisy,stable,mixed,0.13638709485530853,0.09955061972141266,1519.7412109375,0.3246012032032013,0.05541102588176727
bilal63_turkish_music_emotion_dataset_00000125,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000125.mp3,mid,mid,noisy,mixed,mixed,0.10562732070684433,0.11592572182416916,1592.884033203125,0.2972853183746338,0.06258361786603928
bilal63_turkish_music_emotion_dataset_00000126,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000126.mp3,high,mid,mixed,dynamic,smooth,0.2752791941165924,0.08186925947666168,1400.7015380859375,0.28017503023147583,0.07202285528182983
bilal63_turkish_music_emotion_dataset_00000127,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000127.mp3,mid,bright,noisy,stable,percussive,0.12926307320594788,0.2619704008102417,2616.27783203125,0.5917192697525024,0.05280177295207977
bilal63_turkish_music_emotion_dataset_00000128,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000128.mp3,high,bright,noisy,mixed,percussive,0.15169334411621094,0.13995087146759033,1983.073974609375,0.46171829104423523,0.06613215059041977
bilal63_turkish_music_emotion_dataset_00000129,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000129.mp3,low,dark,tonal,dynamic,smooth,0.06429456919431686,0.06814417243003845,1107.28271484375,0.13850626349449158,0.0777195394039154
bilal63_turkish_music_emotion_dataset_00000130,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000130.mp3,mid,mid,noisy,mixed,mixed,0.08810179680585861,0.12678204476833344,1571.2579345703125,0.3163367807865143,0.05861600860953331
bilal63_turkish_music_emotion_dataset_00000131,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000131.mp3,mid,bright,noisy,stable,percussive,0.09749671071767807,0.2172326147556305,2447.402099609375,0.5957972407341003,0.053929056972265244
bilal63_turkish_music_emotion_dataset_00000132,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000132.mp3,mid,bright,noisy,stable,percussive,0.08607940375804901,0.28877055644989014,2636.953369140625,0.5055088996887207,0.05195837467908859
bilal63_turkish_music_emotion_dataset_00000133,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000133.mp3,mid,bright,noisy,stable,percussive,0.10469695180654526,0.26400789618492126,2446.8076171875,0.5211004614830017,0.051554303616285324
bilal63_turkish_music_emotion_dataset_00000134,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000134.mp3,high,bright,mixed,mixed,percussive,0.15385575592517853,0.17159482836723328,1718.0582275390625,0.18748974800109863,0.06497923284769058
bilal63_turkish_music_emotion_dataset_00000135,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000135.mp3,low,bright,noisy,stable,percussive,0.06965555250644684,0.21115757524967194,2407.935546875,0.47301164269447327,0.05464855208992958
bilal63_turkish_music_emotion_dataset_00000136,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000136.mp3,mid,bright,noisy,stable,percussive,0.12727458775043488,0.14941343665122986,1917.7845458984375,0.397903174161911,0.05379109084606171
bilal63_turkish_music_emotion_dataset_00000137,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000137.mp3,mid,bright,noisy,mixed,percussive,0.11428694427013397,0.20838254690170288,2300.2958984375,0.46031126379966736,0.05831407755613327
bilal63_turkish_music_emotion_dataset_00000138,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000138.mp3,high,mid,noisy,dynamic,mixed,0.14850124716758728,0.08685054630041122,1579.481689453125,0.3843105733394623,0.08419862389564514
bilal63_turkish_music_emotion_dataset_00000139,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000139.mp3,mid,bright,noisy,mixed,percussive,0.12229172140359879,0.17160731554031372,2297.3818359375,0.49876147508621216,0.06024550646543503
bilal63_turkish_music_emotion_dataset_00000140,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000140.mp3,low,bright,noisy,stable,percussive,0.07116430252790451,0.1883261799812317,2082.073486328125,0.4454444944858551,0.05530213564634323
bilal63_turkish_music_emotion_dataset_00000141,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000141.mp3,high,bright,noisy,mixed,mixed,0.2657061815261841,0.10423815250396729,1879.4488525390625,0.4789062738418579,0.06737595796585083
bilal63_turkish_music_emotion_dataset_00000142,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000142.mp3,high,bright,noisy,stable,mixed,0.3078919053077698,0.12648828327655792,2124.657958984375,0.5277933478355408,0.05351513624191284
bilal63_turkish_music_emotion_dataset_00000143,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000143.mp3,mid,bright,noisy,stable,percussive,0.08550631254911423,0.15643848478794098,2226.93701171875,0.49298572540283203,0.057948045432567596
bilal63_turkish_music_emotion_dataset_00000144,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000144.mp3,high,mid,noisy,mixed,mixed,0.17107655107975006,0.09846311807632446,1427.1639404296875,0.32613351941108704,0.06881311535835266
bilal63_turkish_music_emotion_dataset_00000145,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000145.mp3,mid,bright,noisy,mixed,mixed,0.1105910986661911,0.12016325443983078,1937.258056640625,0.49010905623435974,0.06913472712039948
bilal63_turkish_music_emotion_dataset_00000146,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000146.mp3,mid,bright,noisy,mixed,mixed,0.09952666610479355,0.11891324073076248,1789.4488525390625,0.4329759478569031,0.058694906532764435
bilal63_turkish_music_emotion_dataset_00000147,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000147.mp3,mid,bright,noisy,dynamic,mixed,0.1334083378314972,0.11565697193145752,1820.644287109375,0.44832736253738403,0.07470709830522537
bilal63_turkish_music_emotion_dataset_00000148,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000148.mp3,high,bright,noisy,stable,percussive,0.17691302299499512,0.13796961307525635,1767.082275390625,0.4194592535495758,0.05763500928878784
bilal63_turkish_music_emotion_dataset_00000149,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000149.mp3,high,bright,noisy,mixed,percussive,0.23223891854286194,0.1344945877790451,2057.309326171875,0.4969087839126587,0.0639861598610878
bilal63_turkish_music_emotion_dataset_00000150,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000150.mp3,low,bright,noisy,stable,percussive,0.07162933051586151,0.3028894066810608,2801.16357421875,0.5459387302398682,0.05162717401981354
bilal63_turkish_music_emotion_dataset_00000151,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000151.mp3,mid,mid,noisy,mixed,mixed,0.09650301933288574,0.12373827397823334,1569.53369140625,0.3185713291168213,0.05876379460096359
bilal63_turkish_music_emotion_dataset_00000152,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000152.mp3,mid,mid,noisy,stable,percussive,0.10247460752725601,0.13398833572864532,1674.143798828125,0.33638104796409607,0.05612630769610405
bilal63_turkish_music_emotion_dataset_00000153,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000153.mp3,mid,bright,noisy,mixed,mixed,0.14049863815307617,0.12999455630779266,1758.3052978515625,0.3829893171787262,0.06565999239683151
bilal63_turkish_music_emotion_dataset_00000154,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000154.mp3,mid,bright,noisy,stable,percussive,0.09544181823730469,0.1908574402332306,2254.013671875,0.5120446681976318,0.054962385445833206
bilal63_turkish_music_emotion_dataset_00000155,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000155.mp3,low,bright,noisy,mixed,percussive,0.03131047263741493,0.1825323849916458,2123.23876953125,0.4749066233634949,0.06228417530655861
bilal63_turkish_music_emotion_dataset_00000156,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000156.mp3,mid,mid,noisy,mixed,mixed,0.09660829603672028,0.11354445666074753,1640.81591796875,0.34341782331466675,0.06183498352766037
bilal63_turkish_music_emotion_dataset_00000157,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000157.mp3,high,mid,noisy,dynamic,mixed,0.14540322124958038,0.08987556397914886,1515.26123046875,0.35499879717826843,0.07468552887439728
bilal63_turkish_music_emotion_dataset_00000158,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000158.mp3,mid,bright,noisy,stable,percussive,0.14220182597637177,0.14758841693401337,2173.6162109375,0.5414561629295349,0.05632571130990982
bilal63_turkish_music_emotion_dataset_00000159,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000159.mp3,high,bright,noisy,mixed,mixed,0.2001374214887619,0.13063207268714905,1971.26953125,0.46315664052963257,0.06189453974366188
ccmusic-database_erhu_playing_tech_00000000,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000000.wav,high,dark,tonal,stable,smooth,0.48674607276916504,0.0697789117693901,970.5421142578125,0.04341444745659828,0.02943035215139389
ccmusic-database_erhu_playing_tech_00000001,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000001.wav,low,bright,mixed,dynamic,percussive,0.027846284210681915,0.16865260899066925,1747.7769775390625,0.24479961395263672,0.0804605707526207
ccmusic-database_erhu_playing_tech_00000002,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000002.wav,low,bright,tonal,dynamic,percussive,0.04212745651602745,0.18863049149513245,1969.9990234375,0.15198759734630585,0.10098463296890259
ccmusic-database_erhu_playing_tech_00000003,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000003.wav,low,bright,mixed,dynamic,percussive,0.005865494720637798,0.3857107162475586,3044.867919921875,0.26616430282592773,0.09013090282678604
