track_id,culture,audio_path,source_dataset,source_split,source_index,duration_sec,sample_rate,channels,era,region,coarse_label,is_instrumental,fine_label,label,substyle,instrument,instrument_family,language,title,artist,license,license_note,url,recording_condition,notes,schema_version,dataset_version,import_batch,dedup_group_id,dedup_keep,qc_status,qc_notes,embedding_status_culturemert,embedding_status_gemini,drop_reason
india_saraga_0073,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0073.mp3,saraga_hindustani,full_zip,73,2727.008146,48000,2,traditional,india,art_music,0,Raag Kedar,Raag Kedar,hindustani_art_music,,,,Raag Kedar,Ajoy Chakrabarty,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Kedar & Jog by Ajoy Chakrabarty,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0073,1,pending,,pending,pending,
india_saraga_0074,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0074.mp3,saraga_hindustani,full_zip,74,2622.864739,44100,2,traditional,india,art_music,0,Raag Kedar,Raag Kedar,hindustani_art_music,,,,Raag Kedar,Sameehan Kashalkar,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Kedar & Sohani by Sameehan Kashalkar,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0074,1,pending,,pending,pending,
india_saraga_0075,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0075.mp3,saraga_hindustani,full_zip,75,678.205147,44100,2,traditional,india,art_music,0,Raag Sohani,Raag Sohani,hindustani_art_music,,,,Raag Sohani,Sameehan Kashalkar,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Kedar & Sohani by Sameehan Kashalkar,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0075,1,pending,,pending,pending,
india_saraga_0076,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0076.mp3,saraga_hindustani,full_zip,76,787.788821,44100,2,traditional,india,art_music,0,Nirgun Bhajan,Nirgun Bhajan,hindustani_art_music,,,,Nirgun Bhajan,Kumar Gandharva,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Lagan Gandhar & Nirgun Bhajan by Kumar Gandharva,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0076,1,pending,,pending,pending,
india_saraga_0077,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0077.mp3,saraga_hindustani,full_zip,77,2953.86229,44100,2,traditional,india,art_music,0,Raag Lagan Gandhar,Raag Lagan Gandhar,hindustani_art_music,,,,Raag Lagan Gandhar,Kumar Gandharva,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Lagan Gandhar & Nirgun Bhajan by Kumar Gandharva,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0077,1,pending,,pending,pending,
india_saraga_0078,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0078.mp3,saraga_hindustani,full_zip,78,849.516168,44100,2,traditional,india,art_music,0,Raag Bibhas,Raag Bibhas,hindustani_art_music,,,,Raag Bibhas,Omkar Dadarkar,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Lalit & Bibhas by Omkar Dadarkar,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0078,1,pending,,pending,pending,
india_saraga_0079,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0079.mp3,saraga_hindustani,full_zip,79,2445.362698,44100,2,traditional,india,art_music,0,Raag Lalit,Raag Lalit,hindustani_art_music,,,,Raag Lalit,Omkar Dadarkar,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Lalit & Bibhas by Omkar Dadarkar,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0079,1,pending,,pending,pending,
india_saraga_0080,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0080.mp3,saraga_hindustani,full_zip,80,323.553855,44100,2,traditional,india,art_music,0,Majh Khamaj Thumri,Majh Khamaj Thumri,hindustani_art_music,,,,Majh Khamaj Thumri,Satyasheel Deshpande,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,"Raag Malkauns, Chandrakauns & Majh Khamaj Thumri by Satyasheel Deshpande",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0080,1,pending,,pending,pending,
india_saraga_0081,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0081.mp3,saraga_hindustani,full_zip,81,239.074898,44100,2,traditional,india,art_music,0,Raag Chandrakauns,Raag Chandrakauns,hindustani_art_music,,,,Raag Chandrakauns,Satyasheel Deshpande,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,"Raag Malkauns, Chandrakauns & Majh Khamaj Thumri by Satyasheel Deshpande",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0081,1,pending,,pending,pending,
india_saraga_0082,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0082.mp3,saraga_hindustani,full_zip,82,2318.354218,44100,2,traditional,india,art_music,0,Raag Malkauns,Raag Malkauns,hindustani_art_music,,,,Raag Malkauns,Satyasheel Deshpande,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,"Raag Malkauns, Chandrakauns & Majh Khamaj Thumri by Satyasheel Deshpande",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0082,1,pending,,pending,pending,
india_saraga_0083,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0083.mp3,saraga_hindustani,full_zip,83,1131.544063,48000,2,traditional,india,art_music,0,Raag Hameer,Raag Hameer,hindustani_art_music,,,,Raag Hameer,Sameehan Kashalkar,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Marwa & Hameer by Sameehan Kashalkar,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0083,1,pending,,pending,pending,
india_saraga_0084,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0084.mp3,saraga_hindustani,full_zip,84,2039.692083,48000,2,traditional,india,art_music,0,Raag Marwa,Raag Marwa,hindustani_art_music,,,,Raag Marwa,Sameehan Kashalkar,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Marwa & Hameer by Sameehan Kashalkar,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0084,1,pending,,pending,pending,
india_saraga_0085,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0085.mp3,saraga_hindustani,full_zip,85,1937.777392,44100,2,traditional,india,art_music,0,Raag Marwa,Raag Marwa,hindustani_art_music,,,,Raag Marwa,Omkar Dadarkar,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Marwa & Shree by Omkar Dadarkar,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0085,1,pending,,pending,pending,
india_saraga_0086,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0086.mp3,saraga_hindustani,full_zip,86,2250.306372,44100,2,traditional,india,art_music,0,Raag Shree,Raag Shree,hindustani_art_music,,,,Raag Shree,Omkar Dadarkar,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Marwa & Shree by Omkar Dadarkar,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0086,1,pending,,pending,pending,
india_saraga_0087,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0087.mp3,saraga_hindustani,full_zip,87,3931.45907,44100,2,traditional,india,art_music,0,Raag Mian Malhar,Raag Mian Malhar,hindustani_art_music,,,,Raag Mian Malhar,Deborshee Bhattacharya,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Mian Malhar & Ramdasi Malhar by Deborshee Bhattacharya,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0087,1,pending,,pending,pending,
india_saraga_0088,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0088.mp3,saraga_hindustani,full_zip,88,695.482132,44100,2,traditional,india,art_music,0,Raag Ramdasi Malhar,Raag Ramdasi Malhar,hindustani_art_music,,,,Raag Ramdasi Malhar,Deborshee Bhattacharya,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Mian Malhar & Ramdasi Malhar by Deborshee Bhattacharya,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0088,1,pending,,pending,pending,
india_saraga_0089,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0089.mp3,saraga_hindustani,full_zip,89,2847.988005,44100,2,traditional,india,art_music,0,Raag Mian Malhar,Raag Mian Malhar,hindustani_art_music,,,,Raag Mian Malhar,Satyasheel Deshpande,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Mian Malhar & Ramdasi Malhar by Satyasheel Deshpande,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0089,1,pending,,pending,pending,
india_saraga_0090,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0090.mp3,saraga_hindustani,full_zip,90,674.888503,44100,2,traditional,india,art_music,0,Raag Ramdasi Malhar,Raag Ramdasi Malhar,hindustani_art_music,,,,Raag Ramdasi Malhar,Satyasheel Deshpande,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Mian Malhar & Ramdasi Malhar by Satyasheel Deshpande,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0090,1,pending,,pending,pending,
india_saraga_0091,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0091.mp3,saraga_hindustani,full_zip,91,952.15127,44100,2,traditional,india,art_music,0,Raag Gaud Malhar,Raag Gaud Malhar,hindustani_art_music,,,,Raag Gaud Malhar,Sameehan Kashalkar,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Poorva & Gaud Malhar by Sameehan Kashalkar,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0091,1,pending,,pending,pending,
india_saraga_0092,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0092.mp3,saraga_hindustani,full_zip,92,2945.189637,44100,2,traditional,india,art_music,0,Raag Poorva,Raag Poorva,hindustani_art_music,,,,Raag Poorva,Sameehan Kashalkar,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Poorva & Gaud Malhar by Sameehan Kashalkar,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0092,1,pending,,pending,pending,
india_saraga_0093,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0093.mp3,saraga_hindustani,full_zip,93,872.988979,48000,2,traditional,india,art_music,0,Raag Bhimpalasi,Raag Bhimpalasi,hindustani_art_music,,,,Raag Bhimpalasi,Brajeshwar Mukherjee,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Puriya & Bhimpalasi by Brajeshwar Mukherjee,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0093,1,pending,,pending,pending,
india_saraga_0094,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0094.mp3,saraga_hindustani,full_zip,94,1849.548979,48000,2,traditional,india,art_music,0,Raag Puriya,Raag Puriya,hindustani_art_music,,,,Raag Puriya,Brajeshwar Mukherjee,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Puriya & Bhimpalasi by Brajeshwar Mukherjee,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0094,1,pending,,pending,pending,
india_saraga_0095,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0095.mp3,saraga_hindustani,full_zip,95,683.35127,44100,2,traditional,india,art_music,0,Raag Bahar,Raag Bahar,hindustani_art_music,,,,Raag Bahar,Ulhas Kashalkar,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Sawani & Bahar by Ulhas Kashalkar,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0095,1,pending,,pending,pending,
india_saraga_0096,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0096.mp3,saraga_hindustani,full_zip,96,1322.123515,44100,2,traditional,india,art_music,0,Raag Sawani,Raag Sawani,hindustani_art_music,,,,Raag Sawani,Ulhas Kashalkar,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Sawani & Bahar by Ulhas Kashalkar,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0096,1,pending,,pending,pending,
india_saraga_0097,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0097.mp3,saraga_hindustani,full_zip,97,3053.562971,44100,2,traditional,india,art_music,0,Raag Shree,Raag Shree,hindustani_art_music,,,,Raag Shree,Deborshee Bhattacharya,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Shree by Deborshee Bhattacharya,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0097,1,pending,,pending,pending,
india_saraga_0098,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0098.mp3,saraga_hindustani,full_zip,98,3819.403515,44100,2,traditional,india,art_music,0,Raag Shree,Raag Shree,hindustani_art_music,,,,Raag Shree,Kaustuv Kanti Ganguli,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Shree by Kaustuv Kanti Ganguli,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0098,1,pending,,pending,pending,
india_saraga_0099,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0099.mp3,saraga_hindustani,full_zip,99,1152.719433,44100,2,traditional,india,art_music,0,Bhairavi Thumri,Bhairavi Thumri,hindustani_art_music,,,,Bhairavi Thumri,Kaustuv Kanti Ganguli,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,"Raag Shree, Lalit Pancham & Bhairavi Thumri by Kaustuv Kanti Ganguli",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0099,1,pending,,pending,pending,
india_saraga_0100,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0100.mp3,saraga_hindustani,full_zip,100,2040.04678,44100,2,traditional,india,art_music,0,Raag Lalit Pancham,Raag Lalit Pancham,hindustani_art_music,,,,Raag Lalit Pancham,Kaustuv Kanti Ganguli,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,"Raag Shree, Lalit Pancham & Bhairavi Thumri by Kaustuv Kanti Ganguli",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0100,1,pending,,pending,pending,
india_saraga_0101,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0101.mp3,saraga_hindustani,full_zip,101,3969.659841,44100,2,traditional,india,art_music,0,Raag Shree,Raag Shree,hindustani_art_music,,,,Raag Shree,Kaustuv Kanti Ganguli,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,"Raag Shree, Lalit Pancham & Bhairavi Thumri by Kaustuv Kanti Ganguli",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0101,1,pending,,pending,pending,
india_saraga_0102,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0102.mp3,saraga_hindustani,full_zip,102,4265.653311,44100,2,traditional,india,art_music,0,Raag Todi,Raag Todi,hindustani_art_music,,,,Raag Todi,Kumar Gandharva,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Raag Todi by Kumar Gandharva,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0102,1,pending,,pending,pending,
india_saraga_0103,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0103.mp3,saraga_hindustani,full_zip,103,210.413333,44100,2,traditional,india,art_music,0,Introduction about Ajoy Chakrabarty,Introduction about Ajoy Chakrabarty,hindustani_art_music,,,,Introduction about Ajoy Chakrabarty,Ajoy Chakrabarty,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Subha Chale Sham Dhale by Ajoy Chakrabarty,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0103,1,pending,,pending,pending,
india_saraga_0104,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0104.mp3,saraga_hindustani,full_zip,104,183.053333,44100,2,traditional,india,art_music,0,Introductory speech by Ajoy Chakrabarty,Introductory speech by Ajoy Chakrabarty,hindustani_art_music,,,,Introductory speech by Ajoy Chakrabarty,Ajoy Chakrabarty,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Subha Chale Sham Dhale by Ajoy Chakrabarty,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0104,1,pending,,pending,pending,
india_saraga_0105,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0105.mp3,saraga_hindustani,full_zip,105,3616.986667,44100,2,traditional,india,art_music,0,Raga Lalit - Khayal,Raga Lalit - Khayal,hindustani_art_music,,,,Raga Lalit - Khayal,Ajoy Chakrabarty,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Subha Chale Sham Dhale by Ajoy Chakrabarty,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0105,1,pending,,pending,pending,
india_saraga_0106,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0106.mp3,saraga_hindustani,full_zip,106,2950.786667,44100,2,traditional,india,art_music,0,Raga Shree - Khayal,Raga Shree - Khayal,hindustani_art_music,,,,Raga Shree - Khayal,Ajoy Chakrabarty,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Subha Chale Sham Dhale by Ajoy Chakrabarty,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0106,1,pending,,pending,pending,
india_saraga_0107,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0107.mp3,saraga_hindustani,full_zip,107,765.213333,44100,2,traditional,india,art_music,0,Thumri in Piloo,Thumri in Piloo,hindustani_art_music,,,,Thumri in Piloo,Ajoy Chakrabarty,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Subha Chale Sham Dhale by Ajoy Chakrabarty,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0107,1,pending,,pending,pending,
indonesia_fma_0000,indonesia,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_fma_0000.mp3,Free Music Archive,country_filtered_nonwestern,0,187.173129,44100,2,modern,indonesia,modern_song,0,"[""Compilation"", ""Soundtrack"", ""Instrumental""]","[""Compilation"", ""Soundtrack"", ""Instrumental""]",modern_indonesian_supplement,,,,Jakarta Seems Empty Without You Here,Depriver,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Depriver/Inmyroom_Netlabel_Mixtape_Vol_1/6depriver-JakartaSeemsEmptyWithoutYouHere,,Indonesia,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,indonesia_fma_0000,1,pending,,pending,pending,
indonesia_fma_0001,indonesia,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_fma_0001.mp3,Free Music Archive,country_filtered_nonwestern,1,153.756735,44100,2,modern,indonesia,modern_song,0,"[""Pop""]","[""Pop""]",modern_indonesian_supplement,,,,Glow,Frau,Attribution-NonCommercial-ShareAlike 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Frau/Starlit_Carousel/06_-_Glow,,"Yogyakarta, Indonesia",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,indonesia_fma_0001,1,pending,,pending,pending,
indonesia_fma_0002,indonesia,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_fma_0002.mp3,Free Music Archive,country_filtered_nonwestern,2,205.270204,44100,2,modern,indonesia,modern_song,0,"[""Pop""]","[""Pop""]",modern_indonesian_supplement,,,,I'm a Sir,Frau,Attribution-NonCommercial-ShareAlike 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Frau/Starlit_Carousel/01_-_Im_a_Sir,,"Yogyakarta, Indonesia",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,indonesia_fma_0002,1,pending,,pending,pending,
indonesia_fma_0003,indonesia,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_fma_0003.mp3,Free Music Archive,country_filtered_nonwestern,3,205.949388,44100,2,modern,indonesia,modern_song,0,"[""Pop""]","[""Pop""]",modern_indonesian_supplement,,,,Mesin Penenun Hujan,Frau,Attribution-NonCommercial-ShareAlike 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Frau/Starlit_Carousel/02_-_Mesin_Penenun_Hujan,,"Yogyakarta, Indonesia",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,indonesia_fma_0003,1,pending,,pending,pending,
indonesia_fma_0004,indonesia,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_fma_0004.mp3,Free Music Archive,country_filtered_nonwestern,4,205.866667,44100,2,modern,indonesia,modern_song,0,"[""Compilation"", ""Soundtrack"", ""Instrumental""]","[""Compilation"", ""Soundtrack"", ""Instrumental""]",modern_indonesian_supplement,,,,Rat and Cat,Frau,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Frau/Music_Beyond_No_Borders_Vol_3/07_-_Frau_-_Rat_and_Cat,,"Yogyakarta, Indonesia",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,indonesia_fma_0004,1,pending,,pending,pending,
